"contrast","estimate","SE","df","t.ratio","p.value"
"entry10 - entry32",-13.1347755712642,2.29915638737955,328,-5.71286739926138,2.05339925917203e-05
"entry10 - entry33",-8.89435198337826,2.28462433855912,328,-3.89313544168396,0.0602059058461307
"entry10 - entry34",-8.33103995896059,2.29051997119124,328,-3.63718285094359,0.132115331862394
"entry10 - entry35",-8.17225030949747,2.32417414323496,328,-3.51619534761829,0.184104321993511
"entry10 - entry36",-7.39620624506879,2.30049549216401,328,-3.21504922320512,0.371595598268208
"entry10 - entry37",-9.61153695352546,2.27615049459884,328,-4.22271593039785,0.01885341389586
"entry10 - entry40",-8.33676223766929,2.29473760297725,328,-3.63299151364974,0.133702266351947
"entry10 - entry41",-1.45723820523705,2.34278735485636,328,-0.62201044504374,1
"entry10 - entry42",-7.81001331162388,2.28518869560295,328,-3.41766670150764,0.236361904752564
"entry10 - entry43",0.524524177642554,2.29754661945898,328,0.228297512311662,1
"entry10 - entry44",-2.05115909289172,2.27994161282708,328,-0.899654219806237,1
"entry10 - entry45",-8.98968735416154,2.28831705795258,328,-3.92851476718217,0.0535590266866852
"entry10 - entry46",-4.9696263517865,2.28896688882566,328,-2.17112199221725,0.984458564205732
"entry11 - entry12",7.52686641448849,2.28244004663163,328,3.2977279843983,0.312148434131809
"entry11 - entry13",2.11798296063827,2.29123791987969,328,0.924383688949022,0.999999999998247
"entry11 - entry14",-2.66777321979698,2.28531244200289,328,-1.16735601258045,0.999999995575458
"entry11 - entry15",-0.428083061058918,2.28633858060015,328,-0.187235199848025,1
"entry11 - entry16",-0.0366360557857426,2.28579197023285,328,-0.0160277296721847,1
"entry11 - entry17",0.803604161897551,2.28845741051909,328,0.351155393237259,1
"entry11 - entry18",6.39377234780873,2.32178082645466,328,2.75382252922296,0.745067440341569
"entry11 - entry20",-2.83837904015476,2.29391631762618,328,-1.23735073435112,0.999999973398063
"entry11 - entry21",0.348318137794946,2.2752413769141,328,0.153090630879511,1
"entry11 - entry22",2.03615347078321,2.29079009003543,328,0.888843320756515,1
"entry11 - entry23",2.69699244228012,2.29299979380612,328,1.17618520924654,0.999999994400677
"entry11 - entry24",-0.175665833792784,2.32619355601151,328,-0.0755164304100215,1
"entry11 - entry25",3.41600241724197,2.30317931004334,328,1.48316824588776,0.999995389726535
"entry11 - entry26",-6.51700254260487,2.36690649359483,328,-2.75338403111435,0.745392253920036
"entry11 - entry27",1.03799307703959,2.35402077060291,328,0.440944740166308,1
"entry11 - entry28",2.57686369193325,2.29074214618545,328,1.12490342757444,0.999999998628881
"entry11 - entry29",4.14441656074346,2.29214326365904,328,1.80809665192024,0.99947098358113
"entry11 - entry30",6.16548187402916,2.28510583431242,328,2.69811655173701,0.784901532995642
"entry11 - entry31",6.86300712877081,2.28805725883707,328,2.99949098837631,0.545813277851711
"entry11 - entry32",-3.41251735003656,2.30243334368784,328,-1.48213513298529,0.999995473987077
"entry11 - entry33",0.827906237849389,2.28793547716453,328,0.361857336499466,1
"entry11 - entry34",1.39121826226706,2.29382609288483,328,0.60650555270186,1
"entry11 - entry35",1.55000791173018,2.32743983801475,328,0.665971204244875,1
"entry11 - entry36",2.32605197615886,2.30376839707227,328,1.00967266462849,0.999999999960312
"entry11 - entry37",0.110721267702193,2.27948420121313,328,0.048572948056963,1
"entry11 - entry40",1.38549598355836,2.29802063126347,328,0.602908418100931,1
"entry11 - entry41",8.2650200159906,2.34599864444263,328,3.52302847044237,0.180816650074446
"entry11 - entry42",1.91224490960377,2.28853859335355,328,0.835574682969024,1
"entry11 - entry43",10.2467823988702,2.30084104789713,328,4.45349425951667,0.00766051218103858
"entry11 - entry44",7.67109912833593,2.28327639629508,328,3.35968923463813,0.271363029613975
"entry11 - entry45",0.732570867066107,2.29162827352906,328,0.31967264304082,1
"entry11 - entry46",4.75263186944115,2.29225915756733,328,2.07333968052937,0.992682365609625
"entry12 - entry13",-5.40888345385022,2.29374266714461,328,-2.35810386724137,0.949483312871514
"entry12 - entry14",-10.1946396342855,2.28783156628501,328,-4.45602717635354,0.00758237463387657
"entry12 - entry15",-7.95494947554741,2.28886427024135,328,-3.4755007446154,0.204583546861118
"entry12 - entry16",-7.56350247027423,2.28831355820922,328,-3.30527363400025,0.307001146071859
"entry12 - entry17",-6.72326225259094,2.29098239647677,328,-2.93466342776376,0.600377495737559
"entry12 - entry18",-1.13309406667976,2.32428003189272,328,-0.487503248804772,1
"entry12 - entry20",-10.3652454546432,2.29641917292,328,-4.51365568484755,0.00599241398212025
"entry12 - entry21",-7.17854827669354,2.27778551562288,328,-3.15154707388263,0.420622405863342
"entry12 - entry22",-5.49071294370528,2.29330190222489,328,-2.39423903951693,0.938740818701628
"entry12 - entry23",-4.82987397220837,2.29551945736641,328,-2.1040440135278,0.990626130563862
"entry12 - entry24",-7.70253224828127,2.3286804795003,328,-3.30768103056118,0.305369241917739
"entry12 - entry25",-4.11086399724652,2.30567942848237,328,-1.78292955493485,0.999608324004167
"entry12 - entry26",-14.0438689570934,2.36933170378528,328,-5.92735450872355,6.49948789166466e-06
"entry12 - entry27",-6.4888733374489,2.35648185518442,328,-2.75362754148644,0.745211896457354
"entry12 - entry28",-4.95000272255524,2.29324126811528,328,-2.1585180728164,0.985816234472173
"entry12 - entry29",-3.38244985374503,2.29464784561946,328,-1.47406054493382,0.999996084932792
"entry12 - entry30",-1.36138454045933,2.28763570755809,328,-0.595105477660395,1
"entry12 - entry31",-0.663859285717683,2.29056905049976,328,-0.289822865445965,1
"entry12 - entry32",-10.939383764525,2.30493227320845,328,-4.74607600912174,0.00223139317306043
"entry12 - entry33",-6.6989601766391,2.2904510917643,328,-2.92473399703942,0.608692874269375
"entry12 - entry34",-6.13564815222143,2.2963415612908,328,-2.67192313880889,0.802551677000853
"entry12 - entry35",-5.97685850275831,2.32993572711725,328,-2.56524608520136,0.86627734383133
"entry12 - entry36",-5.20081443832963,2.30625746002619,328,-2.25508839688288,0.972547667808361
"entry12 - entry37",-7.4161451467863,2.2820192919578,328,-3.24981702517677,0.345940317960724
"entry12 - entry40",-6.14137043093013,2.30051450892779,328,-2.66956387673141,0.804105025004732
"entry12 - entry41",0.738153601502111,2.34845770004859,328,0.314314199266539,1
"entry12 - entry42",-5.61462150488472,2.29104805767089,328,-2.45067818899994,0.918878946917029
"entry12 - entry43",2.71991598438172,2.30334284498257,328,1.18085589833341,0.999999993664892
"entry12 - entry44",0.14423271384744,2.28580190160935,328,0.0630993935851972,1
"entry12 - entry45",-6.79429554742238,2.29416187221345,328,-2.96155891600932,0.577773127999655
"entry12 - entry46",-2.77423454504734,2.29475813231045,328,-1.2089442046139,0.999999986897753
"entry13 - entry14",-4.78575618043525,2.29659585446358,328,-2.08384778328927,0.992025701989428
"entry13 - entry15",-2.54606602169719,2.29763727157702,328,-1.10812357250353,0.999999999153009
"entry13 - entry16",-2.15461901642401,2.29705705768496,328,-0.937991073933311,0.999999999996935
"entry13 - entry17",-1.31437879874072,2.29974125275283,328,-0.57153333974741,1
"entry13 - entry18",4.27578938717047,2.33293609463939,328,1.8327931900901,0.999296177383885
"entry13 - entry20",-4.95636200079302,2.30511446781189,328,-2.15015873181249,0.986662579042885
"entry13 - entry21",-1.76966482284332,2.2866187137332,328,-0.773922128868662,1
"entry13 - entry22",-0.0818294898550609,2.30202781816471,328,-0.035546698962265,1
"entry13 - entry23",0.579009481641849,2.30429544949834,328,0.251273976940719,1
"entry13 - entry24",-2.29364879443105,2.33730363919362,328,-0.981322561591684,0.999999999984896
"entry13 - entry25",1.29801945660371,2.3143858367306,328,0.560848340844215,1
"entry13 - entry26",-8.63498550324313,2.37773841400366,328,-3.63159607986627,0.13423389497525
"entry13 - entry27",-1.07998988359868,2.36499095724771,328,-0.456657087964315,1
"entry13 - entry28",0.458880731294986,2.30193617996282,328,0.199345548885894,1
"entry13 - entry29",2.02643360010519,2.30336717629566,328,0.879770112624492,1
"entry13 - entry30",4.04749891339089,2.29640595702126,328,1.76253632377832,0.99969523688802
"entry13 - entry31",4.74502416813254,2.29930066537162,328,2.06368146610597,0.993245578466114
"entry13 - entry32",-5.53050031067483,2.3135989403064,328,-2.39043172709199,0.939943325609099
"entry13 - entry33",-1.29007672278888,2.29919059807894,328,-0.561100381963456,1
"entry13 - entry34",-0.726764698371207,2.30507071845111,328,-0.315289545155281,1
"entry13 - entry35",-0.567975048908089,2.33858365697971,328,-0.242871383802293,1
"entry13 - entry36",0.208069015520595,2.31491012070666,328,0.089882114065439,1
"entry13 - entry37",-2.00726169293607,2.29081181865553,328,-0.876222864134744,1
"entry13 - entry40",-0.732486977079909,2.30918480539782,328,-0.317205870819732,1
"entry13 - entry41",6.14703705535233,2.35700317824194,328,2.60798844570813,0.84239050990319
"entry13 - entry42",-0.205738051034495,2.29981588298558,328,-0.0894584877670335,1
"entry13 - entry43",8.12879943823194,2.31205605221552,328,3.51583147408669,0.184280606383046
"entry13 - entry44",5.55311616769766,2.29458460337626,328,2.4200965000492,0.930120273031592
"entry13 - entry45",-1.38541209357216,2.30291469221556,328,-0.601590713826791,1
"entry13 - entry46",2.63464890880288,2.30345656966451,328,1.14378058761777,0.999999997672616
"entry14 - entry15",2.23969015873806,2.29172672733181,328,0.977293728797094,0.999999999986908
"entry14 - entry16",2.63113716401124,2.29117611252136,328,1.14837840252959,0.999999997357794
"entry14 - entry17",3.47137738169453,2.29384190016399,328,1.51334639996172,0.999992181321281
"entry14 - entry18",9.06154556760572,2.32708893454138,328,3.89394037894454,0.0600471692996811
"entry14 - entry20",-0.170605820357775,2.29926358359905,328,-0.0742002011316703,1
"entry14 - entry21",3.01609135759193,2.2806591979036,328,1.32246473316327,0.999999808872473
"entry14 - entry22",4.70392669058019,2.29615615373691,328,2.04860923022362,0.994051860088217
"entry14 - entry23",5.3647656620771,2.29836874276699,328,2.33416229617641,0.955800969984044
"entry14 - entry24",2.4921073860042,2.33148147154972,328,1.0688943559769,0.999999999737005
"entry14 - entry25",6.08377563703896,2.30850653475044,328,2.63537293287179,0.825911426375293
"entry14 - entry26",-3.84922932280788,2.37208653402941,328,-1.62271876155769,0.999954891291515
"entry14 - entry27",3.70576629683657,2.35925501603318,328,1.57073579229574,0.999979781350531
"entry14 - entry28",5.24463691173024,2.2960895623269,328,2.28416042552592,0.967083535527655
"entry14 - entry29",6.81218978054044,2.29749632032048,328,2.96504926701698,0.574833829622944
"entry14 - entry30",8.83325509382614,2.29049712361765,328,3.85647945275511,0.0678240843495838
"entry14 - entry31",9.53078034856779,2.29342678288078,328,4.155694186407,0.0241739123505869
"entry14 - entry32",-0.744744130239577,2.30777627005615,328,-0.322710715030213,1
"entry14 - entry33",3.49567945764637,2.29330924799899,328,1.52429484191742,0.999990576740743
"entry14 - entry34",4.05899148206404,2.29918984359285,328,1.76540075338939,0.999684177907326
"entry14 - entry35",4.21778113152716,2.33273575588723,328,1.80808354348861,0.999471065045886
"entry14 - entry36",4.99382519595584,2.30909315281489,328,2.1626781015171,0.985379146686235
"entry14 - entry37",2.77849448749918,2.28488640659578,328,1.21603178148309,0.999999984326764
"entry14 - entry40",4.05326920335534,2.30335705879059,328,1.75972248327125,0.999705761494435
"entry14 - entry41",10.9327932357876,2.35123218826378,328,4.64981437833271,0.00338421070646611
"entry14 - entry42",4.58001812940075,2.2938984611327,328,1.99660892014339,0.996242049060866
"entry14 - entry43",12.9145556186672,2.30618310698252,328,5.59996974202321,3.70650689789365e-05
"entry14 - entry44",10.3388723481329,2.28866557500049,328,4.51742380410065,0.00590010312410483
"entry14 - entry45",3.40034408686309,2.29701419170316,328,1.48033220654237,0.999995617616941
"entry14 - entry46",7.42040508923813,2.29760837873471,328,3.22962135667548,0.36073251705807
"entry15 - entry16",0.391447005273176,2.29221424420634,328,0.170772433799577,1
"entry15 - entry17",1.23168722295647,2.29486719463264,328,0.536713943986479,1
"entry15 - entry18",6.82185540886765,2.32811345133695,328,2.9302074625917,0.604111630776832
"entry15 - entry20",-2.41029597909584,2.30030929718192,328,-1.04781386661727,0.999999999863406
"entry15 - entry21",0.776401198853865,2.28168880335113,328,0.340274798961873,1
"entry15 - entry22",2.46423653184212,2.29718980088667,328,1.07271786201165,0.99999999970444
"entry15 - entry23",3.12507550333903,2.29938930125461,328,1.35908934673824,0.999999581341923
"entry15 - entry24",0.252417227266134,2.33250678619922,328,0.108217145930557,1
"entry15 - entry25",3.84408547830089,2.30952754966425,328,1.66444668688179,0.999917262970711
"entry15 - entry26",-6.08891948154595,2.37313463536816,328,-2.56577077035553,0.86599797274824
"entry15 - entry27",1.46607613809851,2.36028792221876,328,0.621142922563593,1
"entry15 - entry28",3.00494675299217,2.29714058061198,328,1.30812488288881,0.999999860826036
"entry15 - entry29",4.57249962180238,2.29853807235226,328,1.98930775905009,0.996485948336974
"entry15 - entry30",6.59356493508808,2.29152312152135,328,2.87737220417422,0.647982449109587
"entry15 - entry31",7.29109018982972,2.29446065035228,328,3.17769240832711,0.400123532747452
"entry15 - entry32",-2.98443428897764,2.3088074609222,328,-1.29263021689369,0.999999901869048
"entry15 - entry33",1.25598929890831,2.29434469014432,328,0.547428337295431,1
"entry15 - entry34",1.81930132332598,2.30021970829449,328,0.790925021973186,1
"entry15 - entry35",1.9780909727891,2.33375329637142,328,0.847600719349677,1
"entry15 - entry36",2.75413503721778,2.3101263009223,328,1.19220106542149,0.999999991476277
"entry15 - entry37",0.538804328761111,2.2859182690982,328,0.235705858798561,1
"entry15 - entry40",1.81357904461728,2.3043988858575,328,0.787007429897456,1
"entry15 - entry41",8.69310307704952,2.35225429253132,328,3.69564766218139,0.111485450438149
"entry15 - entry42",2.34032797066269,2.29493263105105,328,1.01978068506126,0.999999999944563
"entry15 - entry43",10.6748654599291,2.30720705651737,328,4.62674792441141,0.00373370459354716
"entry15 - entry44",8.09918218939485,2.28969518866422,328,3.53723160597625,0.174120670884787
"entry15 - entry45",1.16065392812502,2.29802846424832,328,0.505065079124105,1
"entry15 - entry46",5.18071493050007,2.29865300687653,328,2.25380469126993,0.97277166400406
"entry16 - entry17",0.840240217683293,2.29432295239514,328,0.36622578212284,1
"entry16 - entry18",6.43040840359448,2.32759056233671,328,2.76268881118803,0.73846429322483
"entry16 - entry20",-2.80174298436902,2.29972773514117,328,-1.21829334036232,0.999999983410396
"entry16 - entry21",0.384954193580689,2.28114991009523,328,0.168754447867312,1
"entry16 - entry22",2.07278952656895,2.29662995630116,328,0.902535265153158,1
"entry16 - entry23",2.73362849806586,2.29888273709082,328,1.18911176023062,0.999999992134485
"entry16 - entry24",-0.139029778007041,2.33198425266844,328,-0.0596186607383615,1
"entry16 - entry25",3.45263847302772,2.30901400334278,328,1.49528693547519,0.999994286365102
"entry16 - entry26",-6.48036648681913,2.37253735829523,328,-2.73140756421031,0.761450727280052
"entry16 - entry27",1.07462913282533,2.35972341004698,328,0.455404700504259,1
"entry16 - entry28",2.613499747719,2.29655396296775,328,1.13800929125204,0.999999998017457
"entry16 - entry29",4.1810526165292,2.2979740204483,328,1.81945164711372,0.999396082784158
"entry16 - entry30",6.2021179298149,2.29097902437191,328,2.70719105842327,0.77861878001489
"entry16 - entry31",6.89964318455655,2.29389993198933,328,3.00782221941695,0.538799500004181
"entry16 - entry32",-3.37588129425082,2.30820366468916,328,-1.46255780886884,0.999996823876924
"entry16 - entry33",0.864542293635131,2.29377992812086,328,0.376907253846011,1
"entry16 - entry34",1.4278543180528,2.2996695784178,328,0.620895424043997,1
"entry16 - entry35",1.58664396751592,2.33325061248256,328,0.680014379521684,1
"entry16 - entry36",2.3626880319446,2.30956399616867,328,1.02300175958062,0.999999999938391
"entry16 - entry37",0.147357323487936,2.2853673472351,328,0.0644786159503908,1
"entry16 - entry40",1.4221320393441,2.30381992617556,328,0.617293054542202,1
"entry16 - entry41",8.30165607177634,2.35174635401206,328,3.52999636105049,0.177508506771343
"entry16 - entry42",1.94888096538951,2.29440210272269,328,0.849406894753472,1
"entry16 - entry43",10.2834184546559,2.3066827958448,328,4.45809821496924,0.00751903497387818
"entry16 - entry44",7.70773518412167,2.28915517192506,328,3.36706540415077,0.266737368879137
"entry16 - entry45",0.769206922851849,2.29749659408896,328,0.334802203768606,1
"entry16 - entry46",4.78926792522689,2.29807286584991,328,2.08403658404262,0.992013470584954
"entry17 - entry18",5.59016818591118,2.3301833401669,328,2.39902504217148,0.937205104245602
"entry17 - entry20",-3.64198320205231,2.30240880368471,328,-1.58181431387153,0.999975902013681
"entry17 - entry21",-0.455286024102604,2.28381642464001,328,-0.199353161309526,1
"entry17 - entry22",1.23254930888566,2.29929695579541,328,0.536054860499422,1
"entry17 - entry23",1.89338828038257,2.30150659072487,328,0.822673412282618,1
"entry17 - entry24",-0.979269995690334,2.33457314787664,328,-0.41946425905781,1
"entry17 - entry25",2.61239825534442,2.31163596131864,328,1.13010798372172,0.999999998411424
"entry17 - entry26",-7.32060670450242,2.37514566565265,328,-3.08217167913819,0.47675778787939
"entry17 - entry27",0.234388915142041,2.36231663020534,328,0.099219940352224,1
"entry17 - entry28",1.7732595300357,2.29924254231785,328,0.771236395203479,1
"entry17 - entry29",3.34081239884591,2.30064394802414,328,1.452120568989,0.999997379958697
"entry17 - entry30",5.36187771213161,2.29363753968911,328,2.33771797825492,0.954901629315296
"entry17 - entry31",6.05940296687326,2.2965720188207,328,2.63845545326499,0.824000647041296
"entry17 - entry32",-4.21612151193411,2.31090098207908,328,-1.82444922765186,0.999360237988707
"entry17 - entry33",0.0243020759518382,2.2964546650509,328,0.010582432269047,1
"entry17 - entry34",0.587614100369509,2.3023243783824,328,0.255226459784247,1
"entry17 - entry35",0.746403749832627,2.33582135201124,328,0.319546590834073,1
"entry17 - entry36",1.52244781426131,2.31221973853038,328,0.658435610115915,1
"entry17 - entry37",-0.692882894195358,2.28803753357842,328,-0.302828465017228,1
"entry17 - entry40",0.581891821660807,2.30649453061029,328,0.252284067418465,1
"entry17 - entry41",7.46141585409305,2.3543051756081,328,3.16926451651105,0.406686136109176
"entry17 - entry42",1.10864074770622,2.2970550325452,328,0.482635693093437,1
"entry17 - entry43",9.44317823697265,2.30931257339865,328,4.08917283253474,0.0307502962541056
"entry17 - entry44",6.86749496643838,2.29181534043395,328,2.99653067386224,0.548306708043509
"entry17 - entry45",-0.071033294831444,2.300136459362,328,-0.030882208984743,1
"entry17 - entry46",3.9490277075436,2.30075624525767,328,1.71640421086908,0.999831512304265
"entry18 - entry20",-9.23215138796349,2.33556002647198,328,-3.95286410253786,0.0493606492660085
"entry18 - entry21",-6.04545421001379,2.31719835124237,328,-2.60894981509568,0.841827287901926
"entry18 - entry22",-4.35761887702553,2.33248944265717,328,-1.86822662402336,0.998956511316273
"entry18 - entry23",-3.69677990552862,2.33469137199014,328,-1.58341267281825,0.999975289027281
"entry18 - entry24",-6.56943818160152,2.36691167873361,328,-2.77553160966125,0.728782995877421
"entry18 - entry25",-2.97776993056676,2.34471070326388,328,-1.26999459951355,0.999999941845842
"entry18 - entry26",-12.9107748904136,2.40698747485869,328,-5.36387290140411,0.000123097495708047
"entry18 - entry27",-5.35577927076914,2.39432447278646,328,-2.2368644399045,0.975596944137326
"entry18 - entry28",-3.81690865587548,2.33243109293024,328,-1.63645076909015,0.999944726644294
"entry18 - entry29",-2.24935578706527,2.33379621103938,328,-0.963818424430255,0.999999999991922
"entry18 - entry30",-0.228290473779572,2.32690011389554,328,-0.0981092709636703,1
"entry18 - entry31",0.469234780962075,2.32980767503814,328,0.201404942557927,1
"entry18 - entry32",-9.80628969784529,2.34395021927452,328,-4.18365954072202,0.0218083063751459
"entry18 - entry33",-5.56586610995934,2.32968126181773,328,-2.3891105625396,0.940356652984217
"entry18 - entry34",-5.00255408554167,2.33547557087887,328,-2.14198519047628,0.987450107952694
"entry18 - entry35",-4.84376443607855,2.36812060372791,328,-2.04540445636657,0.994212454081474
"entry18 - entry36",-4.06772037164987,2.34521790326648,328,-1.73447438124374,0.999786584229712
"entry18 - entry37",-6.28305108010654,2.32136781977101,328,-2.7066159126503,0.779019475520247
"entry18 - entry40",-5.00827636425037,2.33957486945559,328,-2.14067796232389,0.987572479579233
"entry18 - entry41",1.87124766818187,2.38640934864866,328,0.784126859560575,1
"entry18 - entry42",-4.48152743820496,2.33028627341589,328,-1.92316604587626,0.998145072587968
"entry18 - entry43",3.85301005106147,2.34238584285806,328,1.64490835820636,0.999937467709716
"entry18 - entry44",1.2773267805272,2.3251026927391,328,0.549363597795517,1
"entry18 - entry45",-5.66120148074263,2.33334096451042,328,-2.42622127106505,0.927960730149102
"entry18 - entry46",-1.64114047836758,2.33390685509768,328,-0.703173082843057,1
"entry20 - entry21",3.1866971779497,2.28930524088545,328,1.39199313443984,0.999999178805402
"entry20 - entry22",4.87453251093796,2.30468836523433,328,2.11505060053633,0.989781863999053
"entry20 - entry23",5.53537148243487,2.30694584772667,328,2.39943711201093,0.937071620571879
"entry20 - entry24",2.66271320636197,2.33992224372212,328,1.13794943977557,0.999999998020764
"entry20 - entry25",6.25438145739673,2.31701957430712,328,2.69932180407541,0.784071940537437
"entry20 - entry26",-3.67862350245011,2.38028244360178,328,-1.54545672188537,0.999986581007431
"entry20 - entry27",3.87637211719435,2.36755715676198,328,1.63728766003517,0.999944044284918
"entry20 - entry28",5.41524273208801,2.30458863426912,328,2.3497654425452,0.951754066027968
"entry20 - entry29",6.98279560089822,2.30602723167055,328,3.02806294088717,0.52179242017473
"entry20 - entry30",9.00386091418392,2.29907078193055,328,3.91630435432845,0.0557779228291018
"entry20 - entry31",9.70138616892556,2.30196794245245,328,4.21438804164665,0.0194512397171702
"entry20 - entry32",-0.574138309881802,2.31624524981077,328,-0.247874576290532,1
"entry20 - entry33",3.66628527800415,2.30185792464012,328,1.59275046420484,0.999971412361557
"entry20 - entry34",4.22959730242182,2.30772037789673,328,1.83280320394653,0.999296097212137
"entry20 - entry35",4.38838695188494,2.34119815545638,328,1.87441927615456,0.998884250969359
"entry20 - entry36",5.16443101631362,2.31755064963718,328,2.22840049563626,0.976919995039797
"entry20 - entry37",2.94910030785695,2.29348421879503,328,1.28586030097315,0.999999915948939
"entry20 - entry40",4.22387502371312,2.31184077682911,328,1.82706139023403,0.99934076244934
"entry20 - entry41",11.1033990561454,2.35956680478726,328,4.70569387296769,0.00266068157011945
"entry20 - entry42",4.75062394975853,2.3024963181235,328,2.06324931439205,0.993269907731972
"entry20 - entry43",13.085161439025,2.31469212370871,328,5.65308936985506,2.81093579562741e-05
"entry20 - entry44",10.5094781684907,2.29726469154639,328,4.57477895654084,0.00464887622586085
"entry20 - entry45",3.57094990722086,2.30554997800429,328,1.54884948983492,0.999985811081452
"entry20 - entry46",7.59101090959591,2.3061178800369,328,3.29168381864089,0.316306552020719
"entry21 - entry22",1.68783533298826,2.28616580067001,328,0.738282119561758,1
"entry21 - entry23",2.34867430448517,2.28836333760615,328,1.02635550303043,0.999999999931261
"entry21 - entry24",-0.52398397158773,2.32162926535791,328,-0.225696660274892,1
"entry21 - entry25",3.06768427944703,2.29853752350357,328,1.33462440707562,0.999999751018858
"entry21 - entry26",-6.86532068039981,2.36245150368744,328,-2.90601549690398,0.624305080717114
"entry21 - entry27",0.689674939244645,2.34950617716212,328,0.293540381356936,1
"entry21 - entry28",2.22854555413831,2.28612790522126,328,0.974812279334223,0.99999999998799
"entry21 - entry29",3.79609842294851,2.28751836600335,328,1.6594832545895,0.999922892103772
"entry21 - entry30",5.81716373623421,2.28045508465981,328,2.5508784520095,0.87379195075278
"entry21 - entry31",6.51468899097586,2.28342723259789,328,2.85303113581772,0.667839861099323
"entry21 - entry32",-3.76083548783151,2.29783421064769,328,-1.6366870466131,0.999944534768743
"entry21 - entry33",0.479588100054442,2.2832975157194,328,0.210041878797095,1
"entry21 - entry34",1.04290012447211,2.28919815239183,328,0.455574421717254,1
"entry21 - entry35",1.20168977393523,2.32286571601016,328,0.517330711651854,1
"entry21 - entry36",1.97773383836392,2.29918556076001,328,0.860188873885483,1
"entry21 - entry37",-0.237596870092754,2.27481711530739,328,-0.10444658099939,1
"entry21 - entry40",1.03717784576341,2.29341968285203,328,0.452240753630233,1
"entry21 - entry41",7.91670187819565,2.34150635659475,328,3.38102941975734,0.258117343517002
"entry21 - entry42",1.56392677180883,2.28386276013201,328,0.684772657582293,1
"entry21 - entry43",9.89846426107526,2.29624540611098,328,4.31071706653503,0.0134805682528083
"entry21 - entry44",7.32278099054098,2.27861442858883,328,3.21369903510882,0.372609925895067
"entry21 - entry45",0.38425272927116,2.28699172224339,328,0.16801666815577,1
"entry21 - entry46",4.40431373164621,2.28764826389406,328,1.92525826682339,0.998105538612392
"entry22 - entry23",0.66083897149691,2.30383327222705,328,0.286843227530131,1
"entry22 - entry24",-2.21181930457599,2.33686169083198,328,-0.946491319213904,0.999999999995758
"entry22 - entry25",1.37984894645877,2.31393624258785,328,0.596321074480246,1
"entry22 - entry26",-8.55315601338807,2.37734684305615,328,-3.59777372762012,0.147628542315962
"entry22 - entry27",-0.998160393743615,2.36457320938127,328,-0.42213131307734,1
"entry22 - entry28",0.540710221150047,2.30151735112435,328,0.234936408750469,1
"entry22 - entry29",2.10826308996025,2.30293742472205,328,0.915466945531404,1
"entry22 - entry30",4.12932840324595,2.29595881961324,328,1.79852023824258,0.999527609976186
"entry22 - entry31",4.8268536579876,2.29886855731935,328,2.09966491673455,0.990945642558113
"entry22 - entry32",-5.44867082081977,2.31317981971934,328,-2.35548951896047,0.950203473476792
"entry22 - entry33",-1.20824723293382,2.29875825514823,328,-0.525608654249686,1
"entry22 - entry34",-0.644935208516146,2.30462956896864,328,-0.279843328055869,1
"entry22 - entry35",-0.486145559053028,2.33812866617304,328,-0.207920789854877,1
"entry22 - entry36",0.289898505375656,2.31448564851635,328,0.125253965416242,1
"entry22 - entry37",-1.92543220308101,2.29036550281872,328,-0.840665911493784,1
"entry22 - entry40",-0.650657487224848,2.30876682131582,328,-0.281820355878998,1
"entry22 - entry41",6.22886654520739,2.35655751210085,328,2.64320582596536,0.821034268452372
"entry22 - entry42",-0.123908561179434,2.29937507314284,328,-0.0538879292146421,1
"entry22 - entry43",8.210628928087,2.3116072974155,328,3.55191339691085,0.167393150359907
"entry22 - entry44",5.63494565755272,2.2941401898715,328,2.45623422772099,0.916712416114225
"entry22 - entry45",-1.3035826037171,2.30245635992197,328,-0.566170384988873,1
"entry22 - entry46",2.71647839865795,2.30303577790403,328,1.17952071119372,0.999999993884104
"entry23 - entry24",-2.8726582760729,2.33908102572227,328,-1.22811405183618,0.999999978808881
"entry23 - entry25",0.719009974961857,2.31614927499771,328,0.310433348456164,1
"entry23 - entry26",-9.21399498488498,2.37965775186248,328,-3.87198326216176,0.0645075340574522
"entry23 - entry27",-1.65899936524052,2.36681523557725,328,-0.700941645255172,1
"entry23 - entry28",-0.120128750346863,2.30380811268838,328,-0.0521435573063772,1
"entry23 - entry29",1.44742411846334,2.305161123517,328,0.627905834302376,1
"entry23 - entry30",3.46848943174904,2.29818434315641,328,1.50923029393947,0.999992716140877
"entry23 - entry31",4.16601468649069,2.30112873304023,328,1.81042226220286,0.99945635294757
"entry23 - entry32",-6.10950979231668,2.31545466461471,328,-2.63857888719807,0.823923901601501
"entry23 - entry33",-1.86908620443073,2.30101193082518,328,-0.812288793200845,1
"entry23 - entry34",-1.30577418001306,2.30683672806387,328,-0.566045339979042,1
"entry23 - entry35",-1.14698453054994,2.34028507001587,328,-0.490104622400621,1
"entry23 - entry36",-0.370940466121254,2.316762476648,328,-0.160111565108715,1
"entry23 - entry37",-2.58627117457792,2.29259784654915,328,-1.12809631155801,0.999999998499109
"entry23 - entry40",-1.31149645872176,2.31106403571491,328,-0.567485988468536,1
"entry23 - entry41",5.56802757371048,2.35865577535995,328,2.36067832868099,0.948766760965163
